@timestamp,_id,_index,_score,_type,source,container_id,log,container_name,anomaly_delay
2020-09-25 13:26:57,AXTFcg3QSpdLS7ojgVfy,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:26:57Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=604.132µs,/microservices_catalogue,1
2020-09-25 13:26:57,AXTFchHISpdLS7ojgVgY,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /catalogue [32m200 [0m1.828 ms - -[0m,/microservices_front-end,1
2020-09-25 13:26:57,AXTFchHISpdLS7ojgVgX,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /catalogue [32m200 [0m2.247 ms - -[0m,/microservices_front-end,1
2020-09-25 13:26:57,AXTFchHISpdLS7ojgVga,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /catalogue [32m200 [0m2.065 ms - -[0m,/microservices_front-end,1
2020-09-25 13:26:57,AXTFcg3QSpdLS7ojgVfz,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:26:57Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=611.656µs,/microservices_catalogue,1
2020-09-25 13:26:57,AXTFchHISpdLS7ojgVgZ,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /catalogue [32m200 [0m1.698 ms - -[0m,/microservices_front-end,1
2020-09-25 13:26:57,AXTFcg3QSpdLS7ojgVfx,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:26:57Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=612.227µs,/microservices_catalogue,1
2020-09-25 13:26:57,AXTFcg3QSpdLS7ojgVf0,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:26:57Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=668.253µs,/microservices_catalogue,1
2020-09-25 13:26:58,AXTFcg3QSpdLS7ojgVf1,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:26:58Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=601.939µs,/microservices_catalogue,1
2020-09-25 13:26:58,AXTFcg3QSpdLS7ojgVf2,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:26:58Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=643.522µs,/microservices_catalogue,1
2020-09-25 13:26:58,AXTFchHISpdLS7ojgVgc,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /catalogue [32m200 [0m81.785 ms - -[0m,/microservices_front-end,1
2020-09-25 13:26:58,AXTFchHISpdLS7ojgVgd,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /catalogue [32m200 [0m74.838 ms - -[0m,/microservices_front-end,1
2020-09-25 13:26:58,AXTFchHISpdLS7ojgVge,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /catalogue [32m200 [0m80.055 ms - -[0m,/microservices_front-end,1
2020-09-25 13:26:58,AXTFcg3QSpdLS7ojgVf4,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:26:58Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=534.732µs,/microservices_catalogue,1
2020-09-25 13:26:58,AXTFchHISpdLS7ojgVgb,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /catalogue [32m200 [0m69.787 ms - -[0m,/microservices_front-end,1
2020-09-25 13:26:58,AXTFcg3QSpdLS7ojgVf3,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:26:58Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=556.417µs,/microservices_catalogue,1
2020-09-25 13:27:07,AXTFcil7SpdLS7ojgVgr,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:27:07Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=500.699µs,/microservices_catalogue,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVhG,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Sent cookies.,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVg3,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Received login request,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVg7,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Merging carts for customer id: 57a98d98e4b00679b4a830b2 and session id: X8E5i8e120Fpv2DxzY75yz4Xsq9_1qTV,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVg_,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /login [32m200 [0m168.066 ms - 13[0m,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVhD,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,57a98d98e4b00679b4a830b2,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVg9,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Carts merged.,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVhH,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /login [32m200 [0m167.419 ms - 13[0m,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVg6,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,57a98d98e4b00679b4a830b2,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVg8,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Received login request,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVg-,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Sent cookies.,/microservices_front-end,1
2020-09-25 13:27:07,AXTFcj0OSpdLS7ojgVgt,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:27:07Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=773.199µs,/microservices_catalogue,1
2020-09-25 13:27:07,AXTFckESSpdLS7ojgVhN,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Merging carts for customer id: 57a98d98e4b00679b4a830b2 and session id: Nyy_ScLN3sXZFXJo9Ig8mbwq1M5QGEdD,/microservices_front-end,1
2020-09-25 13:27:07,AXTFckUFSpdLS7ojgVhX,logstash-2020.09.25,1.0,fluentd,stderr,b17760c6e1accca9d9c02ee8e09a6f7e122cca5224ed23118ca9d72babeaa80e,ts=2020-09-25T13:27:07Z caller=middlewares.go:34 method=Login took=677.296µs,/microservices_user,1
2020-09-25 13:27:07,AXTFckUFSpdLS7ojgVhZ,logstash-2020.09.25,1.0,fluentd,stderr,b17760c6e1accca9d9c02ee8e09a6f7e122cca5224ed23118ca9d72babeaa80e,ts=2020-09-25T13:27:07Z caller=middlewares.go:34 method=Login took=699.675µs,/microservices_user,1
