@timestamp,_id,_index,_score,_type,source,container_id,log,container_name,anomaly_delay
2020-09-25 12:53:40,AXTFU5JuSpdLS7ojgTGG,logstash-2020.09.25,1.0,fluentd,stderr,b17760c6e1accca9d9c02ee8e09a6f7e122cca5224ed23118ca9d72babeaa80e,ts=2020-09-25T12:53:40Z caller=middlewares.go:34 method=Login took=754.02µs,/microservices_user,1
2020-09-25 12:53:40,AXTFU45ySpdLS7ojgTGA,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end,1
2020-09-25 12:53:40,AXTFU45ySpdLS7ojgTF7,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,"Attempting to add to cart: {""id"":""zzz4f044-b040-410d-8ead-4de0446aec7e"",""quantity"":1}",/microservices_front-end,1
2020-09-25 12:53:40,AXTFU45ySpdLS7ojgTF6,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /login [32m200 [0m93.831 ms - 13[0m,/microservices_front-end,1
2020-09-25 12:53:40,AXTFU45ySpdLS7ojgTF4,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Carts merged.,/microservices_front-end,1
2020-09-25 12:53:40,AXTFU45ySpdLS7ojgTFv,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Received login request,/microservices_front-end,1
2020-09-25 12:53:40,AXTFU45ySpdLS7ojgTFp,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,57a98d98e4b00679b4a830b2,/microservices_front-end,1
2020-09-25 12:53:40,AXTFU45ySpdLS7ojgTFm,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Received login request,/microservices_front-end,1
2020-09-25 12:53:40,AXTFU4p6SpdLS7ojgTFh,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T12:53:40Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=608.175µs,/microservices_catalogue,1
2020-09-25 12:53:40,AXTFU45ySpdLS7ojgTFn,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end,1
