@timestamp,_id,_index,_score,_type,source,container_id,log,container_name,anomaly_delay
2020-09-25 13:11:36,AXTFY_8mSpdLS7ojgUSF,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:11:36Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=535.107µs,/microservices_catalogue,1
2020-09-25 13:11:36,AXTFZAMbSpdLS7ojgUST,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Sent cookies.,/microservices_front-end,1
2020-09-25 13:11:36,AXTFZAMbSpdLS7ojgUSX,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mDELETE /cart [32m202 [0m2.793 ms - -[0m,/microservices_front-end,1
2020-09-25 13:11:36,AXTFZAMbSpdLS7ojgUSZ,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,"{""id"":""837ab141-399e-4c1f-9abc-bace40296bac"",""name"":""Cat socks"",""description"":""consequat amet cupidatat minim laborum tempor elit ex consequat in"",""imageUrl"":[""/catalogue/images/catsocks.jpg"",""/catalogue/images/catsocks2.jpg""],""price"":15,""count"":175,""tag"":[""brown"",""green"",""formal""]}",/microservices_front-end,1
2020-09-25 13:11:36,AXTFZAMbSpdLS7ojgUSk,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,"Posting Order: {""customer"":""http://user/customers/57a98d98e4b00679b4a830b2"",""address"":""http://user/addresses/57a98d98e4b00679b4a830b0"",""card"":""http://user/cards/57a98d98e4b00679b4a830b1"",""items"":""http://carts/carts/57a98d98e4b00679b4a830b2/items""}",/microservices_front-end,1
2020-09-25 13:11:36,AXTFZAMbSpdLS7ojgUSo,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /catalogue [32m200 [0m1.914 ms - -[0m,/microservices_front-end,1
2020-09-25 13:11:36,AXTFY_8mSpdLS7ojgUSB,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:11:36Z caller=logging.go:62 method=Get id=837ab141-399e-4c1f-9abc-bace40296bac sock=837ab141-399e-4c1f-9abc-bace40296bac err=null took=399.347µs,/microservices_catalogue,1
2020-09-25 13:11:36,AXTFY_8mSpdLS7ojgUSD,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:11:36Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=562.987µs,/microservices_catalogue,1
2020-09-25 13:11:36,AXTFZAMbSpdLS7ojgUSO,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end,1
2020-09-25 13:11:36,AXTFY_8mSpdLS7ojgUSC,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T13:11:36Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=572.894µs,/microservices_catalogue,1
2020-09-25 13:11:36,AXTFZBMCSpdLS7ojgUS8,logstash-2020.09.25,1.0,fluentd,stdout,478e6a31e30c59994c5398c718177c0aa2baf89fa3b236efeda384f9c2fad534,Adding shipment to queue...,/microservices_shipping,1
