@timestamp,_id,_index,_score,_type,source,container_id,log,container_name,anomaly_delay
2020-09-28 09:13:01,AXTT_LX4Bp79gBHnjw5p,logstash-2020.09.28,1.0,fluentd,stdout,c28315a59ca433d0a433e37fb49cc4012e25e40910fcce4508544e8e954464e6,"2020-09-28 09:13:01.214  INFO [carts,54f6fad65df07e07,c03527d7c1d304c3,false] 6 --- [p-nio-80-exec-5] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped ""{[/ || ],methods=[GET],produces=[application/hal+json || application/json || application/*+json;charset=UTF-8]}"" onto public org.springframework.http.HttpEntity<org.springframework.data.rest.webmvc.RepositoryLinksResource> org.springframework.data.rest.webmvc.RepositoryController.listRepositories()",/microservices_carts,1
2020-09-28 09:13:01,AXTT_KoCBp79gBHnjw4-,logstash-2020.09.28,1.0,fluentd,stderr,3658dfe3f61b2752d2c65147ed6d12f88a9ff326f40ae99b89417b903dd8f0a9,ts=2020-09-28T09:13:01Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=619.233µs,/microservices_catalogue,1
2020-09-28 09:13:01,AXTT_LX4Bp79gBHnjw5m,logstash-2020.09.28,1.0,fluentd,stdout,c28315a59ca433d0a433e37fb49cc4012e25e40910fcce4508544e8e954464e6,"2020-09-28 09:13:01.036  INFO [carts,,,] 6 --- [p-nio-80-exec-5] o.s.web.servlet.DispatcherServlet        : FrameworkServlet 'dispatcherServlet': initialization started",/microservices_carts,1
2020-09-28 09:13:01,AXTT_LX4Bp79gBHnjw5y,logstash-2020.09.28,1.0,fluentd,stdout,c28315a59ca433d0a433e37fb49cc4012e25e40910fcce4508544e8e954464e6,"2020-09-28 09:13:01.217  INFO [carts,54f6fad65df07e07,c03527d7c1d304c3,false] 6 --- [p-nio-80-exec-5] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped ""{[/{repository}/{id}],methods=[GET],produces=[application/hal+json || application/json || application/*+json;charset=UTF-8]}"" onto public org.springframework.http.ResponseEntity<org.springframework.hateoas.Resource<?>> org.springframework.data.rest.webmvc.RepositoryEntityController.getItemResource(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler,org.springframework.util.MultiValueMap<java.lang.String, java.lang.String>) throws org.springframework.web.HttpRequestMethodNotSupportedException",/microservices_carts,1
2020-09-28 09:13:01,AXTT_LX4Bp79gBHnjw51,logstash-2020.09.28,1.0,fluentd,stdout,c28315a59ca433d0a433e37fb49cc4012e25e40910fcce4508544e8e954464e6,"2020-09-28 09:13:01.218  INFO [carts,54f6fad65df07e07,c03527d7c1d304c3,false] 6 --- [p-nio-80-exec-5] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped ""{[/{repository}],methods=[GET],produces=[application/hal+json || application/json || application/*+json;charset=UTF-8]}"" onto public org.springframework.hateoas.Resources<?> org.springframework.data.rest.webmvc.RepositoryEntityController.getCollectionResource(org.springframework.data.rest.webmvc.RootResourceInformation,org.springframework.data.rest.webmvc.support.DefaultedPageable,org.springframework.data.domain.Sort,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler) throws org.springframework.data.rest.webmvc.ResourceNotFoundException,org.springframework.web.HttpRequestMethodNotSupportedException",/microservices_carts,1
2020-09-28 09:13:01,AXTT_LX4Bp79gBHnjw57,logstash-2020.09.28,1.0,fluentd,stdout,c28315a59ca433d0a433e37fb49cc4012e25e40910fcce4508544e8e954464e6,"2020-09-28 09:13:01.220  INFO [carts,54f6fad65df07e07,c03527d7c1d304c3,false] 6 --- [p-nio-80-exec-5] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped ""{[/{repository}/{id}/{property}],methods=[DELETE],produces=[application/hal+json || application/json || application/*+json;charset=UTF-8]}"" onto public org.springframework.http.ResponseEntity<? extends org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController.deletePropertyReference(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,java.lang.String) throws java.lang.Exception",/microservices_carts,1
2020-09-28 09:13:01,AXTT_LX4Bp79gBHnjw58,logstash-2020.09.28,1.0,fluentd,stdout,c28315a59ca433d0a433e37fb49cc4012e25e40910fcce4508544e8e954464e6,"2020-09-28 09:13:01.220  INFO [carts,54f6fad65df07e07,c03527d7c1d304c3,false] 6 --- [p-nio-80-exec-5] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped ""{[/{repository}/{id}/{property}],methods=[GET],produces=[application/x-spring-data-compact+json || text/uri-list]}"" onto public org.springframework.http.ResponseEntity<org.springframework.hateoas.ResourceSupport> org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController.followPropertyReferenceCompact(org.springframework.data.rest.webmvc.RootResourceInformation,java.io.Serializable,java.lang.String,org.springframework.data.rest.webmvc.PersistentEntityResourceAssembler) throws java.lang.Exception",/microservices_carts,1
2020-09-28 09:13:01,AXTT_LX4Bp79gBHnjw59,logstash-2020.09.28,1.0,fluentd,stdout,c28315a59ca433d0a433e37fb49cc4012e25e40910fcce4508544e8e954464e6,"2020-09-28 09:13:01.221  INFO [carts,54f6fad65df07e07,c03527d7c1d304c3,false] 6 --- [p-nio-80-exec-5] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped ""{[/{repository}/search],methods=[OPTIONS],produces=[application/hal+json || application/json || application/*+json;charset=UTF-8]}"" onto public org.springframework.http.HttpEntity<?> org.springframework.data.rest.webmvc.RepositorySearchController.optionsForSearches(org.springframework.data.rest.webmvc.RootResourceInformation)",/microservices_carts,1
2020-09-28 09:13:01,AXTT_LX4Bp79gBHnjw6D,logstash-2020.09.28,1.0,fluentd,stdout,c28315a59ca433d0a433e37fb49cc4012e25e40910fcce4508544e8e954464e6,"2020-09-28 09:13:01.222  INFO [carts,54f6fad65df07e07,c03527d7c1d304c3,false] 6 --- [p-nio-80-exec-5] o.s.d.r.w.RepositoryRestHandlerMapping   : Mapped ""{[/{repository}/search],methods=[GET],produces=[application/hal+json || application/json || application/*+json;charset=UTF-8]}"" onto public org.springframework.data.rest.webmvc.RepositorySearchesResource org.springframework.data.rest.webmvc.RepositorySearchController.listSearches(org.springframework.data.rest.webmvc.RootResourceInformation)",/microservices_carts,1
2020-09-28 09:13:01,AXTT_K34Bp79gBHnjw5I,logstash-2020.09.28,1.0,fluentd,stdout,1bc0b41432af90a767d6877c7417b1156131b62604d4b54235aab2ce71b07ef6,Merging carts for customer id: 57a98d98e4b00679b4a830b2 and session id: LxQEnjMs_mcNdwY2IXx0mYV9Ih6S6ANy,/microservices_front-end,1
